字段1,字段2,字段3
"002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450,002450",,"ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新,ST康得新"
300453,健康中国 ;医疗器械概念 ;高送转,三鑫医疗
"300453,300453,300453",,"三鑫医疗,三鑫医疗,三鑫医疗"
300216,更多基因芯片 ;国开行 ;智能医疗 ;人脑工程 ;智能穿戴 ;基因测序 ;医疗器械概念 ;机器视觉,千山药机
"300216,300216,300216,300216,300216,300216,300216,300216",,"千山药机,千山药机,千山药机,千山药机,千山药机,千山药机,千山药机,千山药机"
002124,扶贫开发 ;禽流感 ;猪肉,天邦股份
"002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124,002124",,"天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份,天邦股份"
002189,更多3D玻璃 ;三星 ;元器件 ;智能眼镜 ;全息手机 ;蓝宝石 ;VR设备 ;虚拟现实 ;军工 ;人脸识别 ;机器视觉 ;中兵系 ;年报预增 ;超清视频,利达光电
"002189,002189,002189,002189",,"利达光电,利达光电,利达光电,利达光电"
600236,更多北部湾自贸区 ;央企控股 ;电力改革 ;抗寒 ;东盟北部湾 ;融资融券 ;沪股通 ;转融券标的 ;风电 ;央企国资改革,桂冠电力
600236,,桂冠电力
300457,更多新能源 ;深股通 ;锂电设备 ;工业4.0 ;锂电池 ;白马股,赢合科技
"300457,300457,300457,300457,300457",,"赢合科技,赢合科技,赢合科技,赢合科技,赢合科技"
600706,更多西咸新区 ;陕西自贸区 ;婚庆 ;西安自贸区 ;一带一路 ;地方国资改革,曲江文旅
002741,更多正极材料 ;集成电路概念 ;动力电池回收 ;新能源汽车 ;深股通 ;锂电池 ;台湾概念股,光华科技
"002741,002741,002741,002741,002741,002741,002741,002741",,"光华科技,光华科技,光华科技,光华科技,光华科技,光华科技,光华科技,光华科技"
603773,更多OLED ;白马股 ;全面屏 ;3D玻璃 ;OLED材料 ;沪股通 ;高送转预期,沃格光电
300447,航天军工 ;航空航天 ;海水淡化 ;军工,全信股份
"300447,300447,300447,300447,300447,300447",,"全信股份,全信股份,全信股份,全信股份,全信股份,全信股份"
002060,更多排水 ;生物质能 ;光伏概念 ;水利 ;风电 ;轨道交通 ;地方国资改革 ;PPP概念 ;粤港澳大湾区 ;广东国资改革,粤水电
"002060,002060,002060,002060,002060,002060,002060,002060,002060,002060,002060,002060,002060",,"粤水电,粤水电,粤水电,粤水电,粤水电,粤水电,粤水电,粤水电,粤水电,粤水电,粤水电,粤水电,粤水电"
603665,人民币贬值受益,康隆达
"603665,603665",,"康隆达,康隆达"
600698,更多节能环保 ;高铁 ;军工 ;军工改制 ;中兵系 ;央企国资改革 ;新基建 ;ST板块,*ST天雁
"600698,600698,600698,600698,600698",,"*ST天雁,*ST天雁,*ST天雁,*ST天雁,*ST天雁"
300759,新股与次新股 ;创新药,康龙化成
"300759,300759,300759",,"康龙化成,康龙化成,康龙化成"
000966,更多电力改革 ;煤价下跌受益 ;央企控股 ;中部崛起 ;融资融券 ;转融券标的 ;创投 ;养老金持股,长源电力
"000966,000966,000966,000966,000966,000966",,"长源电力,长源电力,长源电力,长源电力,长源电力,长源电力"
600822,更多自由贸易港 ;外贸 ;油品改革 ;二手车 ;人民币贬值受益 ;地方国资改革 ;上海自贸区 ;上海国资改革,上海物贸
"600822,600822",,"上海物贸,上海物贸"
603766,更多宝马概念 ;农业信息化 ;地震 ;一号文件 ;无人驾驶 ;融资融券 ;乡村振兴 ;沪股通 ;转融券标的 ;航空发动机 ;中非合作 ;新能源整车 ;新能源汽车 ;无人机 ;农机,隆鑫通用
"603766,603766,603766,603766,603766",,"隆鑫通用,隆鑫通用,隆鑫通用,隆鑫通用,隆鑫通用"
002212,更多仪电仪表 ;智能电网 ;深股通 ;核电 ;网络安全,南洋股份
"002212,002212,002212,002212,002212,002212,002212,002212,002212,002212,002212,002212,002212",,"南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份,南洋股份"
603648,自由贸易港 ;地方国资改革 ;上海自贸区 ;上海国资改革,畅联股份
"603648,603648,603648,603648",,"畅联股份,畅联股份,畅联股份,畅联股份"
603696,参股保险 ;电子商务 ;调味品,安记食品
"603696,603696,603696,603696",,"安记食品,安记食品,安记食品,安记食品"
600626,更多外贸 ;汽车电子 ;口罩 ;土地流转 ;海洋油污清理 ;融资融券 ;沪股通 ;转融券标的 ;上海自贸区 ;贸易战影响股 ;人民币贬值受益 ;进口博览会 ;地方国资改革 ;新材料概念 ;上海国资改革,申达股份
"600626,600626,600626,600626,600626,600626,600626",,"申达股份,申达股份,申达股份,申达股份,申达股份,申达股份,申达股份"
002247,更多深股通 ;白马股 ;文化传媒 ;手机游戏 ;创投 ;商誉减值,聚力文化
"002247,002247,002247,002247,002247,002247",,"聚力文化,聚力文化,聚力文化,聚力文化,聚力文化,聚力文化"
002662,更多锂电池 ;中德合作 ;新材料概念 ;融资融券 ;深股通 ;转融券标的 ;新能源整车 ;新能源汽车,京威股份
"002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662,002662",,"京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份,京威股份"
300412,工业4.0 ;医药安全,迦南科技
"300412,300412,300412,300412",,"迦南科技,迦南科技,迦南科技,迦南科技"
603079,维生素,圣达生物
"603079,603079,603079,603079,603079",,"圣达生物,圣达生物,圣达生物,圣达生物,圣达生物"
002511,更多造纸转暖 ;深股通 ;二胎概念 ;纸浆 ;机构重仓,中顺洁柔
"002511,002511,002511,002511",,"中顺洁柔,中顺洁柔,中顺洁柔,中顺洁柔"
002451,更多上海自贸区 ;股权转让 ;仪电仪表 ;风电 ;参股新三板 ;智能电网 ;军工 ;融资租赁 ;债转股 ;供应链金融 ;创投,摩恩电气
"002451,002451,002451,002451,002451,002451,002451",,"摩恩电气,摩恩电气,摩恩电气,摩恩电气,摩恩电气,摩恩电气,摩恩电气"
603121,新股与次新股 ;长三角一体化,华培动力
"603121,603121,603121",,"华培动力,华培动力,华培动力"
601633,更多汽车制造概念 ;雄安新区 ;融资融券 ;沪股通 ;转融券标的 ;贸易战受益股 ;无人驾驶 ;新能源整车 ;新能源汽车 ;燃料电池 ;证金持股 ;机构重仓,长城汽车
"601633,601633,601633,601633,601633,601633",,"长城汽车,长城汽车,长城汽车,长城汽车,长城汽车,长城汽车"
002709,更多橡胶 ;深股通 ;新材料概念 ;电解液 ;白马股 ;正极材料 ;锂电池 ;有机硅 ;年报预增 ;氢能源,天赐材料
"002709,002709,002709,002709,002709,002709,002709,002709,002709,002709,002709,002709,002709,002709,002709,002709",,"天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料,天赐材料"
600131,更多低碳 ;多晶硅 ;水利 ;电力改革 ;央企国资改革 ;年报预增 ;电力物联网,岷江水电
"600131,600131,600131,600131,600131",,"岷江水电,岷江水电,岷江水电,岷江水电,岷江水电"
300673,--,佩蒂股份
"300673,300673,300673,300673,300673,300673,300673",,"佩蒂股份,佩蒂股份,佩蒂股份,佩蒂股份,佩蒂股份,佩蒂股份,佩蒂股份"
002121,更多无线充电 ;电力改革 ;仪电仪表 ;新能源 ;深股通 ;充电桩 ;光伏概念 ;智能电网 ;能源互联网 ;锂电制造 ;合同能源管理 ;互联网+ ;国资驰援 ;互联网金融 ;股权转让 ;新能源汽车 ;锂电池 ;储能 ;新基建 ;边缘计算 ;电力物联网,科陆电子
"002121,002121,002121,002121,002121,002121,002121,002121,002121,002121,002121,002121,002121",,"科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子,科陆电子"
601107,更多成都天府新区 ;融资融券 ;沪股通 ;转融券标的 ;地方国资改革 ;创投 ;四川国资改革,四川成渝
"601107,601107,601107,601107,601107",,"四川成渝,四川成渝,四川成渝,四川成渝,四川成渝"
601127,更多沪股通 ;车联网 ;智能汽车 ;新能源整车 ;百度概念 ;阿里巴巴概念 ;无人驾驶 ;新能源汽车 ;华为概念 ;华为汽车,小康股份
"601127,601127",,"小康股份,小康股份"
002952,新股与次新股 ;高送转预期,亚世光电
"002952,002952,002952,002952,002952,002952,002952,002952,002952,002952",,"亚世光电,亚世光电,亚世光电,亚世光电,亚世光电,亚世光电,亚世光电,亚世光电,亚世光电,亚世光电"
000668,紫光系,荣丰控股
000668,,荣丰控股
300080,更多太阳能 ;新能源 ;碳化硅 ;中原经济区 ;多晶硅 ;河南自贸区 ;负极材料 ;地方国资改革 ;光伏概念 ;锂电池 ;河南国资改革,易成新能
"300080,300080,300080,300080,300080",,"易成新能,易成新能,易成新能,易成新能,易成新能"
600871,更多雄安新区 ;油品改革 ;两桶油改革 ;雄安地热 ;可燃冰 ;天然气 ;页岩气 ;地热能 ;机构重仓 ;沪股通 ;摘帽,石化油服
"600871,600871,600871,600871,600871,600871,600871,600871",,"石化油服,石化油服,石化油服,石化油服,石化油服,石化油服,石化油服,石化油服"
002950,新股与次新股 ;医疗器械概念,奥美医疗
"002950,002950",,"奥美医疗,奥美医疗"
000731,更多尾气治理 ;农村电商 ;天然气 ;成渝特区 ;融资融券 ;两桶油改革 ;转融券标的 ;乡村振兴 ;尿素 ;车用尿素 ;三聚氰胺 ;互联网+ ;央企国资改革 ;年报预增,四川美丰
000731,,四川美丰
000526,更多高校 ;地方国资改革 ;氧化铝 ;股权转让 ;国资驰援 ;紫光系,紫光学大
"000526,000526",,"紫光学大,紫光学大"
000920,更多海洋油污清理 ;新材料概念 ;海水淡化 ;污水处理 ;纳米 ;水处理膜 ;膜材料 ;分离膜 ;高性能膜 ;央企控股 ;央企国资改革,南方汇通
"000920,000920",,"南方汇通,南方汇通"
600873,更多国开行 ;融资融券 ;转融券标的 ;味精 ;生物疫苗 ;调味品 ;证金持股,梅花生物
"600873,600873,600873,600873,600873",,"梅花生物,梅花生物,梅花生物,梅花生物,梅花生物"
300586,锂电池 ;锂电隔膜 ;新材料概念,美联新材
"300586,300586",,"美联新材,美联新材"
001896,更多电力改革 ;新能源 ;低碳 ;煤价下跌受益 ;融资融券 ;转融券标的 ;河南国资改革 ;地方国资改革 ;风电,豫能控股
"001896,001896",,"豫能控股,豫能控股"
600526,更多两会 ;废气处理 ;碳税 ;融资融券 ;转融券标的 ;PM2.5 ;PPP概念 ;脱硫脱硝 ;浙江国资改革 ;地方国资改革 ;节能环保,菲达环保
"600526,600526,600526,600526,600526,600526",,"菲达环保,菲达环保,菲达环保,菲达环保,菲达环保,菲达环保"
002018,更多期货概念 ;参股券商 ;草甘膦 ;天然气 ;ST板块 ;一元股,*ST华信
"002018,002018,002018,002018",,"*ST华信,*ST华信,*ST华信,*ST华信"
600689,更多上海自贸区 ;人民币贬值受益 ;重庆国资改革 ;地方国资改革 ;创投 ;独角兽概念,上海三毛
"600689,600689",,"上海三毛,上海三毛"
600418,更多汽车制造概念 ;融资融券 ;沪股通 ;锂电池 ;转融券标的 ;蔚来汽车概念 ;地方国资改革 ;无人驾驶 ;新能源整车 ;新能源汽车 ;安徽国资改革 ;工业互联网,江淮汽车
"600418,600418,600418,600418,600418",,"江淮汽车,江淮汽车,江淮汽车,江淮汽车,江淮汽车"
603181,有机硅 ;新材料概念,皇马科技
603181,,皇马科技
603985,OLED,恒润股份
"603985,603985,603985,603985,603985,603985,603985",,"恒润股份,恒润股份,恒润股份,恒润股份,恒润股份,恒润股份,恒润股份"
002496,更多参股民营银行 ;农村电商 ;草甘膦 ;电子商务 ;新型杀菌剂 ;生物农药 ;LNG加气站 ;乡村振兴 ;互联网+ ;摘帽,辉丰股份
"002496,002496,002496,002496,002496,002496,002496,002496,002496,002496,002496,002496,002496,002496",,"辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份,辉丰股份"
600576,更多在线教育 ;IP概念 ;小额贷款 ;股权转让 ;幼儿教育 ;网络游戏 ;文化传媒 ;手机游戏 ;互联网金融 ;动漫,祥源文化
"600576,600576,600576,600576,600576",,"祥源文化,祥源文化,祥源文化,祥源文化,祥源文化"
000911,更多东盟北部湾 ;月饼 ;三旧改造 ;厄尔尼诺概念 ;调味品 ;甘蔗废料利用 ;东盟自贸区 ;地方国资改革 ;白糖 ;ST板块 ;秸秆综合利用,*ST南糖
"000911,000911,000911,000911,000911,000911,000911,000911,000911,000911,000911",,"*ST南糖,*ST南糖,*ST南糖,*ST南糖,*ST南糖,*ST南糖,*ST南糖,*ST南糖,*ST南糖,*ST南糖,*ST南糖"
603477,--,振静股份
"603477,603477,603477",,"振静股份,振静股份,振静股份"
"300083,300083,300083,300083,300083,300083,300083,300083,300083,300083",,"劲胜智能,劲胜智能,劲胜智能,劲胜智能,劲胜智能,劲胜智能,劲胜智能,劲胜智能,劲胜智能,劲胜智能"
603333,更多电缆 ;一带一路 ;轨道交通 ;核电 ;光伏概念 ;风电 ;年报预增,尚纬股份
"603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333,603333",,"尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份,尚纬股份"
002190,更多新能源 ;充电桩 ;成渝特区 ;电动汽车租赁 ;锂电制造 ;锂电池 ;央企国资改革 ;军工 ;ST板块 ;证金持股,*ST集成
"002190,002190,002190,002190,002190,002190,002190,002190,002190",,"*ST集成,*ST集成,*ST集成,*ST集成,*ST集成,*ST集成,*ST集成,*ST集成,*ST集成"
300012,更多食品中国峰会 ;现代服务业 ;塑化剂 ;检测认证 ;PM2.5 ;土壤修复 ;环境监测 ;食品安全 ;电子商务 ;地沟油概念 ;废气处理 ;上海自贸区 ;深股通 ;年报预增,华测检测
"300012,300012,300012,300012",,"华测检测,华测检测,华测检测,华测检测"
603313,独角兽概念 ;智能家居 ;人民币贬值受益,梦百合
"603313,603313,603313,603313,603313,603313,603313,603313",,"梦百合,梦百合,梦百合,梦百合,梦百合,梦百合,梦百合,梦百合"
600163,更多电力改革 ;光伏概念 ;新能源汽车 ;地方国资改革 ;债转股 ;风电,中闽能源
"600163,600163,600163,600163,600163,600163",,"中闽能源,中闽能源,中闽能源,中闽能源,中闽能源,中闽能源"
300676,更多体外诊断 ;生物医药 ;深股通 ;基因测序 ;健康中国 ;医疗器械概念 ;MSCI预期 ;区块链,华大基因
"300676,300676,300676,300676,300676,300676,300676,300676,300676,300676",,"华大基因,华大基因,华大基因,华大基因,华大基因,华大基因,华大基因,华大基因,华大基因,华大基因"
603877,沪股通 ;商品新零售 ;新零售 ;电子商务,太平鸟
"603877,603877,603877,603877,603877,603877",,"太平鸟,太平鸟,太平鸟,太平鸟,太平鸟,太平鸟"
300429,更多OLED材料 ;集成电路概念 ;OLED ;深股通 ;高送转,强力新材
"300429,300429,300429,300429,300429",,"强力新材,强力新材,强力新材,强力新材,强力新材"
600292,更多废气处理 ;PM2.5 ;两江新区 ;参股券商 ;成渝特区 ;中电投合并 ;低碳 ;电力改革 ;碳交易 ;正定新区 ;节能减排 ;重庆水资源 ;融资融券 ;转融券标的 ;土壤修复 ;PPP概念 ;核电 ;长江经济带 ;脱硫脱硝 ;美丽中国 ;节能环保 ;期货概念 ;央企国资改革,远达环保
"600292,600292,600292,600292",,"远达环保,远达环保,远达环保,远达环保"
002385,更多MSCI概念 ;三农 ;APEC会议 ;农村电商 ;科技保险 ;超级稻 ;玉米 ;棉 ;央视财经50 ;征信 ;移动支付 ;融资融券 ;深股通 ;转融券标的 ;乡村振兴 ;生物育种 ;大豆 ;猪瘟疫情 ;互联网+ ;互联网金融 ;猪肉 ;饲料 ;农业种植,大北农
"002385,002385,002385,002385,002385,002385,002385,002385,002385,002385",,"大北农,大北农,大北农,大北农,大北农,大北农,大北农,大北农,大北农,大北农"
002320,更多参股保险 ;春节概念 ;游轮 ;西沙旅游 ;海南旅游岛 ;游艇 ;三沙 ;深股通 ;自由贸易港 ;海南自贸区 ;航运概念 ;股权转让 ;地方国资改革 ;高送转,海峡股份
000798,更多海洋经济 ;舟山新区 ;参股保险 ;水产品 ;央企控股,中水渔业
"000798,000798,000798",,"中水渔业,中水渔业,中水渔业"
000030,更多汽车电子 ;特斯拉 ;融资融券 ;深股通 ;转融券标的 ;地方国资改革 ;吉林国资改革,富奥股份
"000030,000030,000030",,"富奥股份,富奥股份,富奥股份"
300530,--,达志科技
"300530,300530,300530",,"达志科技,达志科技,达志科技"
000818,更多金改 ;炭素 ;盐酸 ;深股通 ;TDI ;液氯 ;聚氯乙烯 ;GPU ;芯片概念 ;军工 ;集成电路概念 ;兜底增持 ;环氧丙烷 ;烧碱 ;创投 ;年报预增,航锦科技
"000818,000818,000818,000818",,"航锦科技,航锦科技,航锦科技,航锦科技"
002370,股权转让 ;深股通 ;创新药,亚太药业
"002370,002370,002370,002370,002370,002370,002370,002370,002370",,"亚太药业,亚太药业,亚太药业,亚太药业,亚太药业,亚太药业,亚太药业,亚太药业,亚太药业"
600148,更多振兴东北 ;航天军工 ;中朝贸易区 ;军工 ;军工改制 ;中兵系 ;央企国资改革 ;年报预增,长春一东
002407,更多制冷剂 ;中原经济区 ;小额贷款 ;氟化工 ;涉矿 ;新能源 ;融资融券 ;深股通 ;电解液 ;转融券标的 ;锂电制造 ;新能源汽车 ;氢氟酸 ;锂电池 ;特斯拉 ;独角兽概念 ;创投,多氟多
"002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407,002407",,"多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多,多氟多"
300443,风电,金雷股份
"300443,300443,300443,300443,300443",,"金雷股份,金雷股份,金雷股份,金雷股份,金雷股份"
601965,更多有轨电车 ;智能汽车 ;尾气治理 ;新能源汽车 ;中字头股票 ;央企国资改革 ;机构重仓,中国汽研
002869,更多智能交通 ;无感支付 ;区块链应用 ;物联网应用层 ;物联网 ;区块链 ;电子车牌 ;智慧停车 ;粤港澳大湾区 ;人工智能 ;国产软件,金溢科技
"002869,002869,002869,002869,002869,002869,002869,002869,002869",,"金溢科技,金溢科技,金溢科技,金溢科技,金溢科技,金溢科技,金溢科技,金溢科技,金溢科技"
002025,更多嫦娥概念 ;仪电仪表 ;航空航天 ;智能穿戴 ;航天军工 ;阅兵 ;卫星导航 ;融资融券 ;深股通 ;航天系 ;转融券标的 ;军工 ;央企国资改革 ;太空互联网 ;机构重仓,航天电器
300271,更多依法治国概念 ;SAAS ;二维码识别 ;智慧党建 ;在线教育 ;电子政务 ;参股新三板 ;阿里巴巴概念 ;互联网法院 ;深股通 ;云计算 ;腾讯概念 ;大数据 ;国产软件 ;白马股,华宇软件
"300271,300271,300271,300271,300271,300271",,"华宇软件,华宇软件,华宇软件,华宇软件,华宇软件,华宇软件"
002299,更多农业合作社 ;三农 ;食品安全 ;家禽养殖 ;融资融券 ;深股通 ;转融券标的 ;年报预增 ;养鸡 ;MSCI预期 ;机构重仓,圣农发展
"002299,002299,002299,002299,002299,002299,002299,002299",,"圣农发展,圣农发展,圣农发展,圣农发展,圣农发展,圣农发展,圣农发展,圣农发展"
300611,汽车制造概念,美力科技
"300611,300611,300611,300611,300611",,"美力科技,美力科技,美力科技,美力科技,美力科技"
000599,更多橡胶 ;青岛自贸区 ;中韩自贸区 ;雄安新区 ;雄安交通 ;工业4.0 ;国改双百行动 ;山东国资改革 ;地方国资改革 ;军工 ;军民融合,青岛双星
"000599,000599,000599,000599,000599,000599",,"青岛双星,青岛双星,青岛双星,青岛双星,青岛双星,青岛双星"
600890,轨道交通 ;煤层气 ;高铁 ;铝材加工,中房股份
"600890,600890,600890,600890,600890,600890,600890,600890,600890",,"中房股份,中房股份,中房股份,中房股份,中房股份,中房股份,中房股份,中房股份,中房股份"
002147,更多机器人概念 ;新能源 ;雷达 ;工业机器人 ;高端装备 ;ST板块,ST新光
"002147,002147,002147,002147,002147,002147,002147,002147,002147,002147,002147",,"ST新光,ST新光,ST新光,ST新光,ST新光,ST新光,ST新光,ST新光,ST新光,ST新光,ST新光"
603833,更多沪股通 ;白马股 ;全屋定制 ;大消费 ;MSCI概念,欧派家居
603056,更多快递 ;沪股通 ;智能物流 ;跨境电商 ;长三角一体化,德邦股份
603306,汽车制造概念 ;沪股通 ;白马股,华懋科技
"603306,603306",,"华懋科技,华懋科技"
300631,盐湖提锂 ;锂电原料 ;燃料乙醇 ;锂电池,久吾高科
"300631,300631,300631,300631,300631,300631,300631,300631",,"久吾高科,久吾高科,久吾高科,久吾高科,久吾高科,久吾高科,久吾高科,久吾高科"
603377,职业教育 ;驾驶培训,东方时尚
"603377,603377,603377,603377,603377,603377,603377,603377,603377,603377,603377,603377",,"东方时尚,东方时尚,东方时尚,东方时尚,东方时尚,东方时尚,东方时尚,东方时尚,东方时尚,东方时尚,东方时尚,东方时尚"
002116,参股券商 ;垃圾发电 ;央企国资改革,中国海诚
002116,,中国海诚
002708,新能源汽车 ;高端装备 ;壳资源 ;创投,光洋股份
"002708,002708,002708,002708,002708,002708",,"光洋股份,光洋股份,光洋股份,光洋股份,光洋股份,光洋股份"
603040,--,新坐标
603040,,新坐标
603393,煤层气 ;天然气,新天然气
"603393,603393,603393",,"新天然气,新天然气,新天然气"
000411,医保目录 ;浙江国资改革 ;地方国资改革 ;医疗器械概念,英特集团
000411,,英特集团
000560,更多新零售 ;深股通 ;电子商务 ;股权转让 ;租售同权 ;大消费 ;年报预增,我爱我家
"000560,000560,000560,000560,000560",,"我爱我家,我爱我家,我爱我家,我爱我家,我爱我家"
000422,更多涉矿 ;天然气 ;甲醇 ;己二酸 ;煤头尿素 ;ST板块 ;聚氯乙烯 ;尿素 ;片碱 ;甲醛 ;湖北国资改革 ;地方国资改革 ;磷化工 ;化肥 ;PVC ;烧碱 ;煤化工,*ST宜化
"000422,000422,000422,000422,000422,000422,000422,000422,000422,000422,000422",,"*ST宜化,*ST宜化,*ST宜化,*ST宜化,*ST宜化,*ST宜化,*ST宜化,*ST宜化,*ST宜化,*ST宜化,*ST宜化"
603900,奢侈品,莱绅通灵
"603900,603900,603900",,"莱绅通灵,莱绅通灵,莱绅通灵"
300188,更多禁毒概念 ;搜索引擎 ;大数据反恐 ;电子信息 ;互联网法院 ;深股通 ;依法治国概念 ;智慧党建 ;服务机器人 ;人脸识别 ;机器人概念 ;图像识别 ;电子政务 ;人工智能 ;阿里巴巴概念 ;大数据 ;无人机 ;数字中国 ;网络安全 ;国产软件 ;知识产权保护 ;新基建 ;态势感知,美亚柏科
"300188,300188,300188,300188,300188,300188,300188,300188,300188,300188,300188,300188,300188,300188",,"美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科,美亚柏科"
600732,更多ST板块 ;军工 ;石墨烯 ;股权转让 ;壳资源,ST新梅
"600732,600732,600732,600732,600732,600732,600732,600732,600732,600732,600732,600732,600732,600732,600732,600732,600732",,"ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅,ST新梅"
000663,更多福建土改 ;殡仪服务 ;风沙治理 ;海峡西岸 ;林场改革 ;长江防护林 ;土地流转 ;纤维板 ;低碳 ;福建污染减排 ;美丽中国 ;地方国资改革,永安林业
"000663,000663",,"永安林业,永安林业"
002270,更多高端装备 ;钢结构 ;CAD ;工业机器人 ;机器人概念,华明装备
002270,,华明装备
002174,更多大数据 ;参股新三板 ;网络游戏 ;深股通 ;电子竞技 ;谷歌概念 ;Facebook概念 ;股权转让 ;手机游戏 ;动漫 ;MSCI预期 ;科创板IPO,游族网络
"002174,002174,002174,002174,002174,002174,002174,002174,002174",,"游族网络,游族网络,游族网络,游族网络,游族网络,游族网络,游族网络,游族网络,游族网络"
"600234,600234,600234,600234,600234,600234,600234,600234",,"ST山水,ST山水,ST山水,ST山水,ST山水,ST山水,ST山水,ST山水"
002692,智能电网 ;电缆 ;核电 ;军工,远程股份
"002692,002692,002692,002692,002692",,"远程股份,远程股份,远程股份,远程股份,远程股份"
600185,更多西咸新区 ;广东自贸区 ;珠海主题公园 ;融资融券 ;沪股通 ;转融券标的 ;地方国资改革 ;粤港澳大湾区 ;广东国资改革 ;珠海国资改革 ;横琴新区,格力地产
"600185,600185,600185,600185",,"格力地产,格力地产,格力地产,格力地产"
002531,海上风电 ;新能源 ;深股通 ;风电,天顺风能
"002531,002531,002531,002531,002531,002531,002531",,"天顺风能,天顺风能,天顺风能,天顺风能,天顺风能,天顺风能,天顺风能"
600644,更多电力改革 ;低碳 ;供气 ;成渝特区 ;天然气管道 ;年报预增 ;地下管网,乐山电力
600644,,乐山电力
603638,白马股 ;年报预增,艾迪精密
603638,,艾迪精密
601882,高端装备,海天精工
600278,更多迪士尼 ;参股券商 ;自由贸易港 ;物流电商平台 ;外贸 ;人民币贬值受益 ;进口博览会 ;地方国资改革 ;上海自贸区 ;上海国资改革 ;创投 ;科创板IPO ;外资券商影子股,东方创业
"600278,600278,600278,600278,600278,600278,600278,600278,600278",,"东方创业,东方创业,东方创业,东方创业,东方创业,东方创业,东方创业,东方创业,东方创业"
600268,更多碳税 ;仪电仪表 ;有轨电车 ;特高压 ;新能源 ;合同能源管理 ;智能电网 ;轨道交通 ;充电桩 ;央企国资改革 ;新基建 ;电力物联网,国电南自
"600268,600268",,"国电南自,国电南自"
002925,更多智能穿戴 ;智能家居 ;虚拟现实 ;电子烟 ;VR设备 ;白马股 ;汽车电子 ;国产软件 ;物联网 ;工业互联网 ;深股通 ;新基建 ;数字孪生,盈趣科技
"002925,002925,002925",,"盈趣科技,盈趣科技,盈趣科技"
600310,更多北部湾自贸区 ;东盟北部湾 ;电力改革 ;融资融券 ;光伏概念 ;沪股通 ;参股券商 ;转融券标的 ;地方国资改革 ;互联网+ ;创投,桂东电力
"600310,600310,600310,600310",,"桂东电力,桂东电力,桂东电力,桂东电力"
300577,小米概念 ;电子商务 ;深股通,开润股份
"300577,300577,300577,300577",,"开润股份,开润股份,开润股份,开润股份"
