字段1,字段2,字段3
600261,,阳光照明
603806,更多生物医药 ;锂电池 ;太阳能 ;新材料概念 ;沪股通 ;光伏概念 ;机构重仓,福斯特
"603806,603806,603806,603806",,"福斯特,福斯特,福斯特,福斯特"
600587,更多大消费 ;互联网医疗 ;融资融券 ;沪股通 ;转融券标的 ;医保目录 ;地方国资改革 ;互联网+ ;医疗器械概念 ;证金持股 ;山东国资改革,新华医疗
600587,,新华医疗
002035,更多太阳能热水器 ;棚户区改造 ;深股通 ;世界杯 ;家用电器,华帝股份
"002035,002035,002035,002035,002035",,"华帝股份,华帝股份,华帝股份,华帝股份,华帝股份"
002774,电梯概念,快意电梯
"002774,002774,002774",,"快意电梯,快意电梯,快意电梯"
002850,更多锂电设备 ;锂电池 ;宁德时代概念 ;特斯拉 ;新能源汽车,科达利
002850,,科达利
002712,更多IP概念 ;影视娱乐 ;广告营销 ;数字阅读 ;短视频 ;文化传媒 ;知识产权保护 ;独角兽概念 ;科创板IPO,思美传媒
"002712,002712,002712,002712,002712,002712,002712,002712,002712,002712,002712,002712,002712,002712",,"思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒,思美传媒"
000919,更多养老概念 ;中医药 ;医疗改革 ;医保目录 ;南京国资改革 ;江苏国资改革 ;地方国资改革 ;民营医院 ;创投,金陵药业
000919,,金陵药业
002452,更多仪电仪表 ;智能电网 ;安防 ;网约车 ;特高压 ;壳资源 ;新基建,长高集团
"002452,002452,002452,002452,002452,002452,002452",,"长高集团,长高集团,长高集团,长高集团,长高集团,长高集团,长高集团"
603358,更多工业4.0 ;汽车制造概念 ;沪股通 ;宁德时代概念 ;新能源汽车,华达科技
"603358,603358,603358",,"华达科技,华达科技,华达科技"
002623,更多新能源 ;光伏玻璃 ;太阳能 ;光伏概念 ;玻璃,亚玛顿
"002623,002623,002623",,"亚玛顿,亚玛顿,亚玛顿"
000026,更多军工 ;奢侈品 ;智能穿戴 ;电子商务 ;中瑞自贸协定 ;仪电仪表 ;中航系,飞亚达A
"000026,000026",,"飞亚达A,飞亚达A"
600982,更多供气 ;电力改革 ;生物质能 ;融资租赁 ;浙江国资改革 ;地方国资改革 ;年报预增,宁波热电
"600982,600982",,"宁波热电,宁波热电"
002154,更多在线教育 ;大数据 ;移动互联网 ;互联网金融 ;跨境电商 ;融资融券 ;电子商务 ;转融券标的 ;互联网+ ;年报预增,报喜鸟
"002154,002154,002154,002154",,"报喜鸟,报喜鸟,报喜鸟,报喜鸟"
000519,更多军民融合 ;阅兵 ;增碳剂 ;火箭军 ;超硬材料 ;新材料概念 ;军工 ;中兵系 ;央企国资改革 ;年报预增,中兵红箭
"000519,000519",,"中兵红箭,中兵红箭"
600062,更多炭疽 ;医疗改革 ;生物医药 ;疟疾 ;埃博拉概念 ;青蒿素 ;融资融券 ;沪股通 ;转融券标的 ;仿制药 ;流感 ;MSCI预期 ;机构重仓,华润双鹤
"600062,600062",,"华润双鹤,华润双鹤"
600232,更多纳米 ;舟山自贸区 ;舟山新区 ;口罩 ;循环经济 ;正极材料 ;锂电池,金鹰股份
"600232,600232,600232,600232,600232,600232,600232,600232,600232,600232",,"金鹰股份,金鹰股份,金鹰股份,金鹰股份,金鹰股份,金鹰股份,金鹰股份,金鹰股份,金鹰股份,金鹰股份"
000901,更多嫦娥概念 ;地震 ;无人机 ;阅兵 ;军工改制 ;振兴东北 ;航天军工 ;大飞机 ;人工降雨 ;融资融券 ;深股通 ;航天系 ;航空航天 ;转融券标的 ;军民融合 ;汽车电子 ;车联网 ;无人驾驶 ;军工 ;工业互联网 ;太空互联网,航天科技
"000901,000901,000901",,"航天科技,航天科技,航天科技"
002661,小额贷款 ;参股民营银行 ;面粉 ;年报预增,克明面业
"002661,002661,002661,002661,002661",,"克明面业,克明面业,克明面业,克明面业,克明面业"
002778,--,高科石化
"002778,002778,002778,002778",,"高科石化,高科石化,高科石化,高科石化"
600895,更多蚂蚁金服概念 ;新兴板概念 ;租售同权 ;MSCI概念 ;参股新三板 ;抗艾滋病 ;浦东新区 ;融资融券 ;转融券标的 ;浦东前滩 ;地方国资改革 ;上海自贸区 ;上海国资改革 ;科创板预期 ;创投 ;科创板IPO ;证金持股,张江高科
600895,,张江高科
300003,更多人脑工程 ;医药电商 ;心脏支架 ;央视财经50 ;检测认证 ;参股保险 ;生物医药 ;融资融券 ;智能医疗 ;深股通 ;健康中国 ;单抗 ;转融券标的 ;医保目录 ;仿制药 ;互联网+ ;抗肿瘤 ;互联网医疗 ;体外诊断 ;医疗器械概念 ;MSCI预期,乐普医疗
"300003,300003,300003,300003,300003,300003,300003,300003,300003,300003,300003,300003,300003,300003,300003,300003,300003",,"乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗,乐普医疗"
002668,更多消费金融 ;互联网保险 ;节能环保 ;数字货币 ;深股通 ;区块链应用 ;供应链金融 ;金融科技 ;P2P概念 ;互联网金融 ;股权转让 ;家用电器 ;区块链,奥马电器
"002668,002668,002668,002668,002668,002668,002668,002668,002668,002668",,"奥马电器,奥马电器,奥马电器,奥马电器,奥马电器,奥马电器,奥马电器,奥马电器,奥马电器,奥马电器"
002075,更多螺纹钢 ;大数据 ;云计算 ;深股通 ;新基建 ;融资融券 ;转融券标的 ;年报预增,沙钢股份
"002075,002075,002075,002075,002075,002075,002075,002075,002075,002075,002075",,"沙钢股份,沙钢股份,沙钢股份,沙钢股份,沙钢股份,沙钢股份,沙钢股份,沙钢股份,沙钢股份,沙钢股份,沙钢股份"
002307,更多参股新三板 ;新疆自贸区 ;融资租赁 ;西部开发 ;公路建设 ;新疆振兴 ;新疆建设兵团 ;新疆发展 ;一带一路 ;融资融券 ;转融券标的 ;基建工程 ;PPP概念 ;证金持股,北新路桥
"002307,002307,002307,002307,002307",,"北新路桥,北新路桥,北新路桥,北新路桥,北新路桥"
002923,抗肿瘤 ;创新药 ;工业大麻,润都股份
"002923,002923,002923,002923,002923",,"润都股份,润都股份,润都股份,润都股份,润都股份"
600683,更多土地流转 ;棚户区改造 ;特斯拉 ;土地增值 ;中央政务区 ;地方国资改革 ;创投 ;北京国资改革,京投发展
"600683,600683,600683",,"京投发展,京投发展,京投发展"
300752,新股与次新股 ;年报预增 ;高送转预期,隆利科技
"300752,300752,300752,300752",,"隆利科技,隆利科技,隆利科技,隆利科技"
002076,更多参股新三板 ;合同能源管理 ;低碳 ;PM2.5 ;空气净化 ;充电桩 ;节能环保 ;锂电设备 ;电子商务 ;节能照明 ;新能源汽车 ;锂电池 ;宁德时代概念 ;无人机 ;创投,雪莱特
"002076,002076,002076,002076,002076,002076,002076,002076,002076,002076,002076,002076,002076",,"雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特,雪莱特"
300668,白马股 ;轨道交通 ;国资驰援,杰恩设计
"300668,300668",,"杰恩设计,杰恩设计"
002438,更多中巴经济走廊 ;工业4.0 ;合同能源管理 ;股权转让 ;节能环保 ;一带一路,江苏神通
"002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438,002438",,"江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通,江苏神通"
603889,人民币贬值受益 ;长三角一体化,新澳股份
600368,更多涉矿 ;东盟北部湾 ;北部湾自贸区 ;小额贷款 ;金改 ;东盟自贸区 ;跨境电商 ;电子商务 ;地方国资改革 ;一带一路,五洲交通
"600368,600368,600368",,"五洲交通,五洲交通,五洲交通"
601607,更多医疗改革 ;MSCI概念 ;老字号 ;禁毒概念 ;禽流感 ;大消费 ;焦虑症 ;达菲 ;融资融券 ;沪股通 ;转融券标的 ;医保目录 ;抗癌 ;生物疫苗 ;仿制药 ;抗肿瘤 ;生物医药 ;地方国资改革 ;保健品 ;医药电商 ;上海国资改革 ;健康中国 ;互联网医疗 ;流感 ;科创板IPO,上海医药
"601607,601607,601607,601607",,"上海医药,上海医药,上海医药,上海医药"
603055,涤纶 ;锦纶 ;长三角一体化,台华新材
603055,,台华新材
603768,汽车制造概念,常青股份
603768,,常青股份
002151,更多智能交通 ;航空航天 ;电子信息 ;TMT ;遥感技术 ;智能物流 ;军民融合 ;地理信息 ;汽车电子 ;高端装备 ;阅兵 ;国家大基金持股 ;融资融券 ;国产替代 ;卫星导航 ;深股通 ;芯片制造 ;转融券标的 ;芯片概念 ;物联网平台层 ;国产航母 ;物联网 ;集成电路概念 ;无人驾驶 ;军工,北斗星通
"002151,002151,002151,002151,002151,002151,002151,002151",,"北斗星通,北斗星通,北斗星通,北斗星通,北斗星通,北斗星通,北斗星通,北斗星通"
603683,--,晶华新材
"603683,603683,603683",,"晶华新材,晶华新材,晶华新材"
601933,更多MSCI概念 ;大消费 ;参股民营银行 ;跨境电商 ;扶贫开发 ;融资融券 ;沪股通 ;商超百货 ;便利店 ;转融券标的 ;新零售 ;腾讯概念,永辉超市
"601933,601933,601933,601933,601933",,"永辉超市,永辉超市,永辉超市,永辉超市,永辉超市"
600637,更多虚拟现实 ;在线教育 ;迪士尼 ;智能电视 ;MSCI概念 ;网络电视 ;腾讯概念 ;上海自贸区 ;融资融券 ;沪股通 ;广播电视 ;转融券标的 ;VR影视 ;互联网电视 ;电子竞技 ;富士康概念 ;人工智能 ;网络直播 ;文化传媒 ;电子商务 ;网络游戏 ;地方国资改革 ;证金持股 ;智慧城市 ;上海国资改革 ;超清视频,东方明珠
"600637,600637,600637,600637",,"东方明珠,东方明珠,东方明珠,东方明珠"
300233,埃博拉概念 ;创新药 ;石墨烯 ;科创板预期,金城医药
"300233,300233,300233,300233,300233,300233,300233",,"金城医药,金城医药,金城医药,金城医药,金城医药,金城医药,金城医药"
000661,更多兽药 ;振兴东北 ;霍乱 ;生物医药 ;参股新三板 ;不孕不育 ;中朝贸易区 ;手足口病疫苗 ;抗艾滋病 ;狂犬病 ;融资融券 ;儿童医药医疗 ;深股通 ;二胎概念 ;转融券标的 ;创新药 ;医保目录 ;生物疫苗 ;吉林国资改革 ;地方国资改革 ;MSCI预期 ;证金持股,长春高新
"000661,000661,000661,000661,000661,000661,000661",,"长春高新,长春高新,长春高新,长春高新,长春高新,长春高新,长春高新"
600020,更多文化传媒 ;中原经济区 ;参股保险 ;春运 ;融资融券 ;沪股通 ;转融券标的 ;河南国资改革 ;地方国资改革 ;优先股概念 ;河南自贸区 ;创投 ;信托概念 ;科创板IPO,中原高速
"600020,600020,600020",,"中原高速,中原高速,中原高速"
002706,智能家居 ;充电桩 ;新能源汽车 ;证金持股,良信电器
"002706,002706,002706,002706,002706,002706,002706,002706,002706,002706,002706,002706,002706",,"良信电器,良信电器,良信电器,良信电器,良信电器,良信电器,良信电器,良信电器,良信电器,良信电器,良信电器,良信电器,良信电器"
603909,--,合诚股份
"603909,603909",,"合诚股份,合诚股份"
603706,新股与次新股 ;天然气,东方环宇
603706,,东方环宇
600998,更多参股民营银行 ;养老概念 ;MSCI概念 ;空气净化 ;融资融券 ;沪股通 ;转融券标的 ;健康中国 ;互联网+ ;医疗器械概念 ;医药电商 ;互联网医疗,九州通
"600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998,600998",,"九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通,九州通"
603658,沪股通 ;体外诊断 ;机构重仓,安图生物
000547,更多电子信息 ;航天军工 ;深股通 ;大数据 ;军民融合 ;虚拟现实 ;VR平台 ;网络安全 ;军工 ;央企国资改革 ;新基建 ;年报预增,航天发展
"000547,000547,000547,000547,000547",,"航天发展,航天发展,航天发展,航天发展,航天发展"
002541,更多线材 ;工业4.0 ;PPP概念 ;钢结构 ;绿色建筑 ;装配式建筑 ;年报预增,鸿路钢构
"002541,002541,002541,002541,002541,002541,002541,002541,002541,002541",,"鸿路钢构,鸿路钢构,鸿路钢构,鸿路钢构,鸿路钢构,鸿路钢构,鸿路钢构,鸿路钢构,鸿路钢构,鸿路钢构"
600621,更多参股外资金融 ;参股券商 ;上海自贸区 ;上海国资改革 ;金改 ;外资券商影子股,华鑫股份
"600621,600621,600621,600621,600621,600621",,"华鑫股份,华鑫股份,华鑫股份,华鑫股份,华鑫股份,华鑫股份"
603727,油气开采 ;天然气,博迈科
603727,,博迈科
603668,饲料,天马科技
"603668,603668,603668",,"天马科技,天马科技,天马科技"
000059,更多丁二烯 ;沥青 ;油价下调 ;石墨电极 ;振兴东北 ;融资融券 ;深股通 ;转融券标的 ;尿素 ;油品改革 ;中兵系 ;央企国资改革 ;煤化工,华锦股份
000059,,华锦股份
600114,更多3D打印 ;国际板 ;股权转让 ;沪股通 ;特斯拉 ;燃料电池,东睦股份
"600114,600114,600114,600114,600114,600114,600114,600114",,"东睦股份,东睦股份,东睦股份,东睦股份,东睦股份,东睦股份,东睦股份,东睦股份"
600303,更多中朝贸易区 ;校车 ;锂电池 ;汽车制造概念 ;融资租赁 ;新能源整车 ;新能源汽车 ;股权转让 ;燃料电池,曙光股份
"600303,600303,600303,600303,600303,600303",,"曙光股份,曙光股份,曙光股份,曙光股份,曙光股份,曙光股份"
300707,白马股 ;特斯拉,威唐工业
"300707,300707,300707",,"威唐工业,威唐工业,威唐工业"
300037,更多电动自行车 ;新能源 ;超级电容 ;OLED ;铝电解电容 ;深股通 ;锂电池 ;OLED材料 ;电解液 ;特斯拉 ;科创板IPO ;证金持股,新宙邦
"300037,300037,300037",,"新宙邦,新宙邦,新宙邦"
300049,更多超声治疗 ;冬虫夏草 ;中医药 ;互联网医疗 ;成泉资本持股 ;医疗器械概念,福瑞股份
"300049,300049,300049,300049,300049",,"福瑞股份,福瑞股份,福瑞股份,福瑞股份,福瑞股份"
002237,更多融资融券 ;白银 ;稀缺资源 ;金属锑 ;深股通 ;转融券标的 ;人民币贬值受益 ;小金属概念 ;黄金概念 ;证金持股,恒邦股份
"002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237,002237",,"恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份,恒邦股份"
600582,更多煤矿安全 ;涉矿 ;央企控股 ;融资融券 ;沪股通 ;转融券标的 ;节能环保 ;煤化工 ;国改双百行动 ;央企国资改革 ;MSCI预期 ;机构重仓,天地科技
"600582,600582,600582",,"天地科技,天地科技,天地科技"
002843,光伏概念 ;高送转,泰嘉股份
002843,,泰嘉股份
603520,生物医药,司太立
"603520,603520",,"司太立,司太立"
603032,年报预增,德新交运
603032,,德新交运
002209,更多互联网金融 ;机器人概念 ;服务机器人 ;工业机器人 ;互联网+ ;壳资源 ;股权转让 ;创投,达意隆
002209,,达意隆
603351,新股与次新股,威尔药业
603351,,威尔药业
603299,食盐 ;地方国资改革 ;国改双百行动 ;江苏国资改革,苏盐井神
603299,,苏盐井神
601099,更多互联网券商 ;众筹概念 ;融资融券 ;沪股通 ;转融券标的 ;互联网金融 ;互联网+ ;MSCI预期,太平洋
"601099,601099,601099,601099,601099,601099,601099,601099,601099,601099,601099,601099",,"太平洋,太平洋,太平洋,太平洋,太平洋,太平洋,太平洋,太平洋,太平洋,太平洋,太平洋,太平洋"
300677,更多健康中国 ;白马股 ;贸易战影响股 ;医疗器械概念 ;人民币贬值受益,英科医疗
"300677,300677,300677,300677",,"英科医疗,英科医疗,英科医疗,英科医疗"
600098,更多供气 ;垃圾发电 ;南沙新区 ;LNG汽车 ;融资融券 ;广东自贸区 ;转融券标的 ;美丽中国 ;LNG加气站 ;粤港澳大湾区 ;地方国资改革 ;天然气 ;可燃冰 ;养老金持股 ;机构重仓 ;广东国资改革,广州发展
"600098,600098,600098",,"广州发展,广州发展,广州发展"
603712,更多铁路基建 ;军民融合 ;天津国资改革 ;地方国资改革 ;轨道交通 ;军工,七一二
603712,,七一二
600008,更多水价改革 ;排水 ;雄安新区 ;参股新三板 ;雄安环保 ;MSCI概念 ;海绵城市 ;北京环球影城 ;融资融券 ;农村环境治理 ;沪股通 ;转融券标的 ;乡村振兴 ;污水处理 ;地方国资改革 ;PPP概念 ;固废处理 ;节能环保 ;证金持股 ;北京国资改革,首创股份
"600008,600008,600008,600008,600008",,"首创股份,首创股份,首创股份,首创股份,首创股份"
002626,更多抗癌 ;深股通 ;白马股 ;维生素 ;保健品,金达威
"002626,002626,002626,002626,002626,002626",,"金达威,金达威,金达威,金达威,金达威,金达威"
000755,更多低碳 ;氨纶 ;山西国资改革 ;地方国资改革 ;摘帽,山西路桥
"000755,000755,000755,000755,000755,000755,000755",,"山西路桥,山西路桥,山西路桥,山西路桥,山西路桥,山西路桥,山西路桥"
600179,更多物流骨干网 ;股权转让 ;一带一路 ;自由贸易港 ;海南自贸区 ;沪股通 ;航运概念 ;区块链,安通控股
"600179,600179,600179,600179,600179,600179",,"安通控股,安通控股,安通控股,安通控股,安通控股,安通控股"
600699,更多人脑工程 ;元器件 ;宝马概念 ;融资融券 ;沪股通 ;工业机器人 ;转融券标的 ;智能汽车 ;机器人概念 ;汽车电子 ;新能源汽车 ;车联网 ;互联网+ ;特斯拉 ;无人驾驶 ;无线充电 ;年报预增 ;MSCI预期,均胜电子
"600699,600699,600699,600699,600699,600699",,"均胜电子,均胜电子,均胜电子,均胜电子,均胜电子,均胜电子"
002724,军工 ;节能照明,海洋王
603488,--,展鹏科技
603488,,展鹏科技
601006,更多铁路基建 ;MSCI概念 ;营改增试点 ;春运 ;铁路混改 ;融资融券 ;沪股通 ;转融券标的 ;证金持股 ;中铁系 ;央企国资改革,大秦铁路
601006,,大秦铁路
600350,更多春运 ;涉矿 ;国家科技大会 ;一带一路 ;参股券商 ;融资融券 ;沪股通 ;转融券标的 ;山东国资改革 ;地方国资改革 ;机构重仓,山东高速
"600350,600350",,"山东高速,山东高速"
600479,更多中医药 ;医疗改革 ;健康中国 ;医保目录 ;湖南国资改革 ;地方国资改革,千金药业
"600479,600479",,"千金药业,千金药业"
603788,汽车电子 ;股权转让 ;白马股,宁波高发
603788,,宁波高发
601058,更多青岛自贸区 ;东盟自贸区 ;绿色轮胎 ;沪股通 ;年报预增,赛轮轮胎
"601058,601058,601058,601058,601058,601058,601058,601058,601058,601058,601058,601058,601058,601058",,"赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎,赛轮轮胎"
300082,更多新材料概念 ;乙二醇 ;光伏概念 ;太阳能 ;污水处理 ;分布式发电 ;新能源 ;电解液 ;证金持股 ;锂电池,奥克股份
"300082,300082,300082,300082,300082,300082,300082,300082",,"奥克股份,奥克股份,奥克股份,奥克股份,奥克股份,奥克股份,奥克股份,奥克股份"
002873,中医药 ;医保目录,新天药业
"002873,002873,002873,002873,002873,002873",,"新天药业,新天药业,新天药业,新天药业,新天药业,新天药业"
600679,更多上海金改 ;小额贷款 ;存准率扩围 ;金改 ;上海自贸区 ;老字号 ;共享单车 ;地方国资改革 ;上海国资改革,上海凤凰
"600679,600679",,"上海凤凰,上海凤凰"
603258,更多虚拟现实 ;腾讯概念 ;网络游戏 ;阿里巴巴概念 ;电子竞技 ;手机游戏,电魂网络
"603258,603258,603258,603258",,"电魂网络,电魂网络,电魂网络,电魂网络"
600386,更多LNG汽车 ;新能源 ;融资融券 ;文化传媒 ;驾驶培训 ;广告营销 ;转融券标的 ;独角兽概念 ;智能交通 ;北京国资改革 ;地方国资改革 ;充电桩 ;新能源汽车,北巴传媒
"600386,600386,600386",,"北巴传媒,北巴传媒,北巴传媒"
000428,更多收入改革 ;情人节 ;参股保险 ;航天军工 ;湖南国资改革 ;地方国资改革,华天酒店
"000428,000428,000428,000428,000428",,"华天酒店,华天酒店,华天酒店,华天酒店,华天酒店"
600928,新股与次新股 ;地方国资改革,西安银行
"600928,600928",,"西安银行,西安银行"
600641,更多上海自贸区 ;股权转让 ;国际板 ;沪股通 ;国家大基金持股 ;太阳能 ;集成电路概念,万业企业
"600641,600641",,"万业企业,万业企业"
603989,铝电解电容 ;沪股通 ;节能照明,艾华集团
"603989,603989,603989,603989,603989",,"艾华集团,艾华集团,艾华集团,艾华集团,艾华集团"
603988,股权转让,中电电机
"603988,603988,603988,603988,603988,603988",,"中电电机,中电电机,中电电机,中电电机,中电电机,中电电机"
002435,更多生物医药 ;纳米抗擦墨 ;碳纳米管 ;电梯物联网 ;电梯概念 ;民营医院 ;柔性屏,长江润发
"002435,002435,002435,002435,002435,002435",,"长江润发,长江润发,长江润发,长江润发,长江润发,长江润发"
002020,更多板蓝根 ;参股券商 ;眼科医疗 ;生物医药 ;地震 ;抗癌 ;深股通 ;仿制药 ;医保目录,京新药业
"002020,002020,002020,002020,002020,002020,002020,002020,002020,002020",,"京新药业,京新药业,京新药业,京新药业,京新药业,京新药业,京新药业,京新药业,京新药业,京新药业"
600685,更多南海 ;三旧改造 ;海工装备 ;南沙新区 ;LNG动力船 ;央企控股 ;海洋经济 ;高端装备 ;船舶升级概念 ;沪股通 ;中船系 ;债转股 ;国产航母 ;军工 ;军工改制 ;央企国资改革 ;证金持股 ;机构重仓,中船防务
"600685,600685,600685,600685,600685,600685",,"中船防务,中船防务,中船防务,中船防务,中船防务,中船防务"
603939,沪股通 ;医药电商 ;机构重仓 ;白马股,益丰药房
"603939,603939,603939,603939",,"益丰药房,益丰药房,益丰药房,益丰药房"
601018,更多舟山新区 ;舟山自贸区 ;自由贸易港 ;融资融券 ;转融券标的 ;航运港口 ;海洋经济 ;MSCI概念 ;浙江国资改革 ;地方国资改革 ;一带一路 ;杭州湾大湾区 ;证金持股 ;机构重仓,宁波港
601018,,宁波港
300378,更多大数据 ;工业4.0 ;人工智能 ;工业互联网 ;透明工厂 ;台湾概念股,鼎捷软件
"300378,300378,300378,300378,300378,300378,300378,300378,300378",,"鼎捷软件,鼎捷软件,鼎捷软件,鼎捷软件,鼎捷软件,鼎捷软件,鼎捷软件,鼎捷软件,鼎捷软件"
601886,更多健康中国 ;幕墙 ;参股民营银行 ;融资融券 ;转融券标的 ;眼科医疗 ;民营医院,江河集团
"601886,601886,601886,601886,601886,601886,601886,601886,601886,601886,601886,601886,601886,601886",,"江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团,江河集团"
600398,更多核污染防治 ;二胎概念 ;智能物流 ;阿里巴巴概念 ;融资融券 ;股权转让 ;腾讯概念 ;沪股通 ;商品新零售 ;转融券标的 ;赛马概念 ;MSCI概念 ;大消费 ;新零售 ;机构重仓,海澜之家
"600398,600398,600398,600398,600398",,"海澜之家,海澜之家,海澜之家,海澜之家,海澜之家"
002203,更多海水淡化 ;特斯拉 ;稀有金属 ;海洋经济 ;工业4.0 ;再生金属 ;涉矿 ;铜冶炼 ;铜 ;钒电池 ;融资融券 ;深股通 ;钴 ;转融券标的 ;小金属概念,海亮股份
"002203,002203,002203",,"海亮股份,海亮股份,海亮股份"
601368,沪股通 ;污水处理 ;地方国资改革,绿城水务
601368,,绿城水务
300100,更多油价下调 ;新能源汽车 ;汽车电子 ;股权转让 ;独角兽概念 ;无人驾驶,双林股份
"300100,300100,300100,300100,300100,300100,300100",,"双林股份,双林股份,双林股份,双林股份,双林股份,双林股份,双林股份"
300481,新材料概念 ;OLED材料 ;OLED ;超清视频,濮阳惠成
"300481,300481,300481,300481,300481,300481",,"濮阳惠成,濮阳惠成,濮阳惠成,濮阳惠成,濮阳惠成,濮阳惠成"
603308,更多通用航空 ;一带一路 ;工业4.0 ;军工 ;核电 ;航空发动机 ;航空航天,应流股份
"603308,603308,603308,603308,603308",,"应流股份,应流股份,应流股份,应流股份,应流股份"
002510,更多滨海新区 ;京津冀一体化 ;锂电制造 ;特斯拉 ;军民融合 ;北汽新能源 ;新能源汽车 ;锂电池 ;军工 ;蔚来汽车概念 ;年报预增,天汽模
"002510,002510,002510,002510,002510",,"天汽模,天汽模,天汽模,天汽模,天汽模"
300751,新股与次新股 ;太阳能 ;光伏概念 ;长三角一体化,迈为股份
"300751,300751,300751",,"迈为股份,迈为股份,迈为股份"
603607,环保包装 ;知识产权保护,京华激光
"603607,603607",,"京华激光,京华激光"
002352,更多铁路混改 ;线材 ;双十一 ;军用无人机 ;深股通 ;快递 ;民用无人机 ;冷链物流 ;智能物流 ;无人机 ;MSCI概念 ;白马股 ;机构重仓,顺丰控股
"002352,002352,002352,002352,002352,002352,002352,002352,002352,002352",,"顺丰控股,顺丰控股,顺丰控股,顺丰控股,顺丰控股,顺丰控股,顺丰控股,顺丰控股,顺丰控股,顺丰控股"
300296,更多增强现实 ;OLED ;小间距LED ;文化传媒 ;虚拟现实 ;深股通 ;节能照明 ;裸眼3D ;融资融券 ;转融券标的 ;兜底增持 ;MSCI预期 ;超清视频,利亚德
"300296,300296,300296,300296",,"利亚德,利亚德,利亚德,利亚德"
600228,更多ST板块 ;鄱阳湖经济区 ;尿素 ;地方国资改革 ;北京国资改革,ST昌九
"600228,600228,600228,600228,600228,600228",,"ST昌九,ST昌九,ST昌九,ST昌九,ST昌九,ST昌九"
002613,更多玻璃纤维 ;特种玻璃 ;苹果概念 ;迪士尼 ;光伏概念,北玻股份
"002613,002613",,"北玻股份,北玻股份"
603017,装配式建筑 ;一带一路 ;独角兽概念 ;科创板IPO,中衡设计
"603017,603017",,"中衡设计,中衡设计"
600082,更多循环经济 ;滨海新区 ;天津自贸区 ;参股新三板 ;余额宝 ;蚂蚁金服概念 ;京津冀一体化 ;环渤海 ;地方国资改革 ;创投 ;天津国资改革,海泰发展
600082,,海泰发展
002006,更多分布式发电 ;机器人概念 ;新能源 ;工业机器人 ;多晶硅 ;太阳能 ;碳纤维 ;光伏概念,精功科技
"002006,002006,002006,002006",,"精功科技,精功科技,精功科技,精功科技"
002818,电子商务 ;智能家居 ;深股通 ;高送转,富森美
"002818,002818,002818",,"富森美,富森美,富森美"
000037,核电,深南电A
"000037,000037,000037,000037,000037",,"深南电A,深南电A,深南电A,深南电A,深南电A"
000900,更多洞庭湖生态经济区 ;参股券商 ;固废处理 ;参股民营银行 ;融资融券 ;深股通 ;转融券标的 ;长江经济带 ;湖南国资改革 ;地方国资改革 ;期货概念 ;证金持股,现代投资
000900,,现代投资
002940,新股与次新股,昂利康
"002940,002940,002940,002940",,"昂利康,昂利康,昂利康,昂利康"
000999,更多健康中国 ;MSCI概念 ;医疗改革 ;禽流感 ;抗癌 ;融资融券 ;深股通 ;中医药 ;转融券标的 ;医保目录 ;保健品 ;央企国资改革 ;流感 ;机构重仓,华润三九
601179,更多央企控股 ;智能电网 ;一带一路 ;融资融券 ;转融券标的 ;特高压 ;中字头股票 ;央企国资改革 ;新基建 ;机构重仓,中国西电
601179,,中国西电
000761,更多轧板 ;铁矿石 ;融资融券 ;深股通 ;转融券标的 ;机构重仓,本钢板材
"000761,000761,000761,000761,000761,000761,000761,000761,000761,000761,000761",,"本钢板材,本钢板材,本钢板材,本钢板材,本钢板材,本钢板材,本钢板材,本钢板材,本钢板材,本钢板材,本钢板材"
